profesor,url,komentar
Pongrac Blaž,https://profesorji.net/profesor/feri/uni/blaz-pongrac,moč komentarja:-0+1Rajši ma intel kot amdstrinjam sene strinjam se
Pongrac Blaž,https://profesorji.net/profesor/feri/uni/blaz-pongrac,"Napisal:Poštejakmoč komentarja:-0+1Še večji poštejak, ni lopov.strinjam sene strinjam se"
Pongrac Blaž,https://profesorji.net/profesor/feri/uni/blaz-pongrac,Napisal:Mojster Mihamoč komentarja:-5+6Obup hiti kot formula 1strinjam sene strinjam se
Pongrac Blaž,https://profesorji.net/profesor/feri/uni/blaz-pongrac,Napisal:Gleichmoč komentarja:-1+1Zamuja 45 minut bajs grdistrinjam sene strinjam se
Pongrac Blaž,https://profesorji.net/profesor/feri/uni/blaz-pongrac,moč komentarja:-7+0malo je bolanstrinjam sene strinjam se
Popič Jan,https://profesorji.net/profesor/feri/uni/jan-popic,"Napisal:Pennywisemoč komentarja:-2+16Because they pop...pop, pop, pop, pop...strinjam sene strinjam se"
Popič Jan,https://profesorji.net/profesor/feri/uni/jan-popic,Napisal:čehmoč komentarja:-10+17on in veliki gospodin Borko sta recept za katastrofostrinjam sene strinjam se
Popič Jan,https://profesorji.net/profesor/feri/uni/jan-popic,moč komentarja:-11+15On je legenda na 2 nogah. V petek nas je pelal na pijaco v lucija pa smo spricare pilistrinjam sene strinjam se
Popič Jan,https://profesorji.net/profesor/feri/uni/jan-popic,moč komentarja:-5+6Eden redkih ki človeško razložistrinjam sene strinjam se
Popič Jan,https://profesorji.net/profesor/feri/uni/jan-popic,"Napisal:hiter matejmoč komentarja:-14+7legenda, enkrat je mel sabo 27€ v enem papirju :Dstrinjam sene strinjam se"
Popič Jan,https://profesorji.net/profesor/feri/uni/jan-popic,"moč komentarja:-11+4Brz težav pomaga s vsem, bojda zajeban če ne delašstrinjam sene strinjam se"
Potočnik Božidar,https://profesorji.net/profesor/feri/uni/potocnik,moč komentarja:-9+47Zelo v redu.strinjam sene strinjam se
Potočnik Božidar,https://profesorji.net/profesor/feri/uni/potocnik,"moč komentarja:-4+16Vredu učitelj, katastrofalen predmet (vaje).strinjam sene strinjam se"
Potočnik Božidar,https://profesorji.net/profesor/feri/uni/potocnik,"moč komentarja:-30+39OK profesor,samo moti me ker nima dosegljivega materiala o predavanjihstrinjam sene strinjam se"
Potočnik Božidar,https://profesorji.net/profesor/feri/uni/potocnik,moč komentarja:-7+15Nipli!strinjam sene strinjam se
Potočnik Božidar,https://profesorji.net/profesor/feri/uni/potocnik,"Napisal:Realistmoč komentarja:-7+14Odličen profesor, ki je obenem tudi zares ""dostopen"" in korekten človek.strinjam sene strinjam se"
Potočnik Božidar,https://profesorji.net/profesor/feri/uni/potocnik,moč komentarja:-5+11BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽO BOŽOstrinjam sene strinjam se
Potočnik Božidar,https://profesorji.net/profesor/feri/uni/potocnik,moč komentarja:-0+5slayžidar sigmatočnikstrinjam sene strinjam se
Potočnik Božidar,https://profesorji.net/profesor/feri/uni/potocnik,Napisal:Muffinmoč komentarja:-5+9meni je dobar :)(kolker ga vidim)strinjam sene strinjam se
Potočnik Božidar,https://profesorji.net/profesor/feri/uni/potocnik,moč komentarja:-0+2kr kulstrinjam sene strinjam se
Potočnik Božidar,https://profesorji.net/profesor/feri/uni/potocnik,moč komentarja:-11+9pač ni fajnstrinjam sene strinjam se
Potočnik I. Nataša,https://profesorji.net/profesor/feri/uni/natasa-potocnik-i,"moč komentarja:-7+26""I am interested at buying some breads.""strinjam sene strinjam se"
Potočnik I. Nataša,https://profesorji.net/profesor/feri/uni/natasa-potocnik-i,moč komentarja:-2+13Zelo dobra osebastrinjam sene strinjam se
Potočnik I. Nataša,https://profesorji.net/profesor/feri/uni/natasa-potocnik-i,"moč komentarja:-3+13Na faksu pišemo pisma božičku. Zdi se mi, da bi bila bolj primerna kot učiteljica osnovne šole.strinjam sene strinjam se"
Potočnik I. Nataša,https://profesorji.net/profesor/feri/uni/natasa-potocnik-i,"moč komentarja:-2+11Vredu človek, slab profesor.strinjam sene strinjam se"
Potočnik I. Nataša,https://profesorji.net/profesor/feri/uni/natasa-potocnik-i,"moč komentarja:-11+17Zna tak dobro angleško da ne vem kaj dela na faksu, morala bi učiti tiste na predšolski vzgoji.strinjam sene strinjam se"
Potočnik I. Nataša,https://profesorji.net/profesor/feri/uni/natasa-potocnik-i,moč komentarja:-2+5Super profesorica.strinjam sene strinjam se
Preglej Mihael,https://profesorji.net/profesor/feri/uni/mihael-preglej,moč komentarja:-2+28Fejst poba nauči kar je treba po direktni poti brez ovinkarjenja res TOP!!!strinjam sene strinjam se
Preglej Mihael,https://profesorji.net/profesor/feri/uni/mihael-preglej,moč komentarja:-4+24Legenda nimaš kajstrinjam sene strinjam se
Preglej Mihael,https://profesorji.net/profesor/feri/uni/mihael-preglej,Napisal:Jožekmoč komentarja:-3+18Profesor je zelo pristranski do oseb z večjimi prsmi. Med predavanji rad ošlatuje tako ženske kot tudi debelejše dečke.strinjam sene strinjam se
Preglej Mihael,https://profesorji.net/profesor/feri/uni/mihael-preglej,Napisal:VOJKOmoč komentarja:-0+2Zadnjič si je majstore prinesel na predavanja burek in ga jedel med tem ko je predaval o kvantni mehaniki. Res nevem kje najdejo takšne junake.strinjam sene strinjam se
Preglej Mihael,https://profesorji.net/profesor/feri/uni/mihael-preglej,Napisal:pridenpobamoč komentarja:-1+3Danes je predaval zelo nazorno. Da smo lažje razumeli tok elektronov po žici je začel teči po razredu in kot upore si nastavil na pot mize ob katere se je zaletaval. Odličen profesor.strinjam sene strinjam se
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,moč komentarja:-5+139čista 10ka ;)strinjam sene strinjam se
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,"moč komentarja:-6+111vedno si uzame čas za študente, na maile takoj odgovarja, je vedno za hece in vse lepo razložistrinjam sene strinjam se"
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,"moč komentarja:-4+101vedno za hece, vedno nasmejana in vedno dobre volje :)strinjam sene strinjam se"
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,moč komentarja:-4+100ena izmed najboljših predavateljev in asistentov na ferijustrinjam sene strinjam se
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,moč komentarja:-4+82Pri njej na vajah je pač res vedno zakon! Neverjetno je čisto skos dobre volje pa vidi se da ji je mar za študente pa da ma res rada svoje delo. Uživa na maksimalno in se skos heca. Prava faca!strinjam sene strinjam se
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,"moč komentarja:-3+71na vajah zahteva in sproti študente spodbuja, da se izpolnijo vsa poročila. kar zna bit stresno in naporno za tiste 3 ure. nakonc pa ugotoviš da je zelo efektivno, ker doma nimaš nobenega dela s samimi poročili. super pa pripravi teorijo za same vajestrinjam sene strinjam se"
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,"moč komentarja:-5+68ena izmed zelo redkih na FERIjev in nasplošno žensk, ki se zna pohecat in nasmejat. sicer pa zelo strokovna, resna in odgovorna. vrhunska asistentka!strinjam sene strinjam se"
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,"moč komentarja:-3+53vedno za hece, vedno nasmejana in vedno dobre volje :)strinjam sene strinjam se"
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,moč komentarja:-3+44res je faca!strinjam sene strinjam se
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,"Napisal:Špricermoč komentarja:-3+41Dobr razloži, če kej rabiš ji napišeš mail pa ne se ji pozabit lepo zahvalit, ker rabmo več takih prof., ki se tak zavzamejo za  naše znanje in razumevanje snovi👏👏👏.strinjam sene strinjam se"
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,moč komentarja:-3+41Za spočit očistrinjam sene strinjam se
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,moč komentarja:-1+38šeficastrinjam sene strinjam se
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,moč komentarja:-3+39soncekstrinjam sene strinjam se
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,"moč komentarja:-3+39lepo vodi čez vse vaje in vedno poskuša čim bolj nazorno prikazati samo delovanje vezja, kar je za študente včasih težko razumet. down to earth asistentkastrinjam sene strinjam se"
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,"moč komentarja:-3+38da ne bi bilo nje, ne bi znal niti osnov. razlago vedno prilagodi na tvoje znanje in razumevanje - kratko in jedernato. pa se nasmeji se rada.strinjam sene strinjam se"
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,"moč komentarja:-3+37Lepo ima pripravljene predstavitve za laboratorijske vaje in zelo dobro predstavljeno teorijo. Če ne bi blo nje, ne bi nič razumel za kaj se sploh gre predmet in kaj smo sploh delal pri predavanjih.strinjam sene strinjam se"
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,moč komentarja:-4+38Fajn se je z njo menitstrinjam sene strinjam se
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,"moč komentarja:-3+37res se trudi naucit bistvo, ne komplicira, se rada nasmeji in poheca.. pa se za pogledat je dobrastrinjam sene strinjam se"
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,moč komentarja:-3+36Same pohvale !!!!!strinjam sene strinjam se
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,moč komentarja:-4+36z veseljem vedno pomaga kar zna in svetuje kak je najboljše. nam je že večkrat pomagala čist z drugimi predmeti in tudi domačimi projekti.strinjam sene strinjam se
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,"moč komentarja:-4+34zelo dobro razlozi snov, se nikoli ne dela pametne z zapletenimi izrazi (kot kaksni drugi profesorji/asistenti) vedno je pripravljena pomagati in iti dalec cez svoje obveznosti in dolznosti, da razlozi stvari in gre skozi vso potrebno snov. vedno je nasmejana, pri vajah ne komplicira, na zagovorih isce znanje!strinjam sene strinjam se"
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,"moč komentarja:-3+31Res je legenda, zraven pa dejansko še nekaj nauči 🙌🏼 če si prijazen in spoštljiv, bo še bolj spoštljiva in razumevajoča nazaj! Ob lab.vajah dobiš občutek, da ji je res mar za študente, kar večini prof ni!strinjam sene strinjam se"
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,"Napisal:Kingmoč komentarja:-3+23Boze hvala ti, hvala ti da se poslal tako osebo na FERI. Vedno dobro volje, vedno nasmejana ne glede na svoje probleme. Vse tak ko je treba glede predavanja in vaj, kratko in jasno. Vse se da zmenit samo je treba lepo vprasat, al prek mail-a ali vzivo. KRALJICA <3 
Karkoli vec za povedat bi bilo prevec. Glupih komentarja se bom vzdrzalstrinjam sene strinjam se"
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,Napisal:štromarmoč komentarja:-3+22zelo razumevajoča in človeškastrinjam sene strinjam se
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,moč komentarja:-3+20...hotstrinjam sene strinjam se
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,moč komentarja:-4+13Big booty bitchstrinjam sene strinjam se
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,moč komentarja:-3+11Lubica:)strinjam sene strinjam se
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,moč komentarja:-2+9WooHoostrinjam sene strinjam se
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,moč komentarja:-5+7blond Lara Croftstrinjam sene strinjam se
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,"moč komentarja:-0+0Najbolj prikupna, prisrčna, prijazna, nasmejana, stroga, dosledna, natančna v 3pm, poštena profesorca na tem faksu :)strinjam sene strinjam se"
Prosen Nataša,https://profesorji.net/profesor/feri/uni/natasa-prosen,"Napisal:Svedermoč komentarja:-37+7Kak bi jo vrto, ocena 6/9strinjam sene strinjam se"
Pucer Matevž,https://profesorji.net/profesor/feri/uni/matevz-pucer,"moč komentarja:-2+11odlićen asistent, vedno pripravljen pomagati. včasih rad obrne kakšen čevap ali dva. odlična družba če namravaš imeti piknik.strinjam sene strinjam se"
